doi,doi_url,journal,status,article_title,year,cited_by
10.1016/j.jpowsour.2013.09.097,https://doi.org/10.1016/j.jpowsour.2013.09.097,J. Power Sources,not_oa,Enhanced lithiation and fracture behavior of silicon mesoscale pillars via atomic layer coatings and geometry design,2014,cremers2019
10.1016/j.jpowsour.2019.227373,https://doi.org/10.1016/j.jpowsour.2019.227373,J. Power Sources,not_oa,,2020,popov2025
10.1134/s0022476623030083,https://doi.org/10.1134/s0022476623030083,J. Struct. Chem.,not_oa,,2023,popov2025
10.1116/1.1524145,https://doi.org/10.1116/1.1524145,J. Vac. Sci. Technol. A,not_oa,Fundamental beam studies of radical enhanced atomic layer deposition of TiN,2003,cremers2019
10.1116/1.1600450,https://doi.org/10.1116/1.1600450,J. Vac. Sci. Technol. A,not_oa,Thin film deposition with physical vapor deposition and related technologies,2003,cremers2019
10.1116/1.2191862,https://doi.org/10.1116/1.2191862,J. Vac. Sci. Technol. A,not_oa,Attenuation of hydrogen radicals traveling under flowing gas conditions through tubes of different materials,2006,cremers2019
10.1116/1.3643349,https://doi.org/10.1116/1.3643349,J. Vac. Sci. Technol. A,not_oa,,2012,popov2025
10.1116/1.3659699,https://doi.org/10.1116/1.3659699,J. Vac. Sci. Technol. A,not_oa,Conformality of remote plasma-enhanced atomic layer deposition processes: An experimental study,2012,cremers2019
10.1116/1.3660699,https://doi.org/10.1116/1.3660699,J. Vac. Sci. Technol. A,http_error,Atomic layer deposition for nanostructured Li-ion batteries,2012,cremers2019
10.1116/1.3662838,https://doi.org/10.1116/1.3662838,J. Vac. Sci. Technol. A,not_oa,,2012,popov2025
10.1116/1.3664097,https://doi.org/10.1116/1.3664097,J. Vac. Sci. Technol. A,not_oa,,2012,popov2025
10.1116/1.3664106,https://doi.org/10.1116/1.3664106,J. Vac. Sci. Technol. A,not_oa,,2012,popov2025
10.1116/1.3664758,https://doi.org/10.1116/1.3664758,J. Vac. Sci. Technol. A,not_oa,,2012,popov2025
10.1116/1.3666030,https://doi.org/10.1116/1.3666030,J. Vac. Sci. Technol. A,not_oa,,2012,popov2025
10.1116/1.3666034,https://doi.org/10.1116/1.3666034,J. Vac. Sci. Technol. A,not_oa,Hot-wire-assisted atomic layer deposition of a high quality cobalt film using cobaltocene: Elementary reaction analysis on NHx radical formation,2012,cremers2019
10.1116/1.3669518,https://doi.org/10.1116/1.3669518,J. Vac. Sci. Technol. A,not_oa,,2012,popov2025
10.1116/1.3670396,https://doi.org/10.1116/1.3670396,J. Vac. Sci. Technol. A,not_oa,Simple model for atomic layer deposition precursor reaction and transport in a viscous-flow tubular reactor,2012,cremers2019
10.1116/1.3670876,https://doi.org/10.1116/1.3670876,J. Vac. Sci. Technol. A,not_oa,,2012,popov2025
10.1116/1.4764473,https://doi.org/10.1116/1.4764473,J. Vac. Sci. Technol. A,not_oa,,2013,popov2025
10.1116/1.4769451,https://doi.org/10.1116/1.4769451,J. Vac. Sci. Technol. A,not_oa,,2013,popov2025
10.1116/1.4769862,https://doi.org/10.1116/1.4769862,J. Vac. Sci. Technol. A,not_oa,,2013,popov2025
10.1116/1.4772461,https://doi.org/10.1116/1.4772461,J. Vac. Sci. Technol. A,not_oa,,2013,popov2025
10.1116/1.4837915,https://doi.org/10.1116/1.4837915,J. Vac. Sci. Technol. A,not_oa,,2014,popov2025
10.1116/1.4840835,https://doi.org/10.1116/1.4840835,J. Vac. Sci. Technol. A,not_oa,,2014,popov2025
10.1116/1.4843535,https://doi.org/10.1116/1.4843535,J. Vac. Sci. Technol. A,not_oa,,2014,popov2025
10.1116/1.4843595,https://doi.org/10.1116/1.4843595,J. Vac. Sci. Technol. A,not_oa,,2014,popov2025
10.1116/1.4893930,https://doi.org/10.1116/1.4893930,J. Vac. Sci. Technol. A,not_oa,Superconformal chemical vapor deposition of thin films in deep features,2014,cremers2019
10.1116/1.4901808,https://doi.org/10.1116/1.4901808,J. Vac. Sci. Technol. A,not_oa,,2015,popov2025
10.1116/1.4902079,https://doi.org/10.1116/1.4902079,J. Vac. Sci. Technol. A,not_oa,,2015,popov2025
10.1116/1.4902560,https://doi.org/10.1116/1.4902560,J. Vac. Sci. Technol. A,not_oa,,2015,popov2025
10.1116/1.4903941,https://doi.org/10.1116/1.4903941,J. Vac. Sci. Technol. A,not_oa,Microscopic silicon-based lateral high-aspect-ratio structures for thin film conformality analysis,2015,cremers2019
10.1116/1.4903951,https://doi.org/10.1116/1.4903951,J. Vac. Sci. Technol. A,not_oa,,2015,popov2025
10.1116/1.4904398,https://doi.org/10.1116/1.4904398,J. Vac. Sci. Technol. A,not_oa,Enhancing the platinum atomic layer deposition infiltration depth inside anodic alumina nanoporous membrane,2015,cremers2019
10.1116/1.4907562,https://doi.org/10.1116/1.4907562,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2015,popov2025
10.1116/1.4922577,https://doi.org/10.1116/1.4922577,J. Vac. Sci. Technol. A,not_oa,,2015,popov2025
10.1116/1.4933089,https://doi.org/10.1116/1.4933089,J. Vac. Sci. Technol. A,not_oa,,2016,popov2025
10.1116/1.4935353,https://doi.org/10.1116/1.4935353,J. Vac. Sci. Technol. A,not_oa,,2016,popov2025
10.1116/1.4935650,https://doi.org/10.1116/1.4935650,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2016,popov2025
10.1116/1.4936389,https://doi.org/10.1116/1.4936389,J. Vac. Sci. Technol. A,not_oa,,2016,popov2025
10.1116/1.4936390,https://doi.org/10.1116/1.4936390,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2016,popov2025
10.1116/1.4937728,https://doi.org/10.1116/1.4937728,J. Vac. Sci. Technol. A,oa_no_pdf_url,Spatial atomic layer deposition on flexible porous substrates: ZnO on anodic aluminum oxide films and Al2O3 on Li ion battery electrodes,2016,cremers2019
10.1116/1.4938078,https://doi.org/10.1116/1.4938078,J. Vac. Sci. Technol. A,not_oa,,2016,popov2025
10.1116/1.4943385,https://doi.org/10.1116/1.4943385,J. Vac. Sci. Technol. A,not_oa,,2016,popov2025
10.1116/1.4946755,https://doi.org/10.1116/1.4946755,J. Vac. Sci. Technol. A,not_oa,,2016,popov2025
10.1116/1.4953406,https://doi.org/10.1116/1.4953406,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2016,popov2025
10.1116/1.4959532,https://doi.org/10.1116/1.4959532,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2016,popov2025
10.1116/1.4961385,https://doi.org/10.1116/1.4961385,J. Vac. Sci. Technol. A,http_error,,2016,popov2025
10.1116/1.4968193,https://doi.org/10.1116/1.4968193,J. Vac. Sci. Technol. A,not_oa,,2017,popov2025
10.1116/1.4968201,https://doi.org/10.1116/1.4968201,J. Vac. Sci. Technol. A,http_error,Monte Carlo simulations of atomic layer deposition on 3D large surface area structures: Required precursor exposure for pillar- versus hole-type structures,2017,cremers2019
10.1116/1.4968202,https://doi.org/10.1116/1.4968202,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2017,popov2025
10.1116/1.4968548,https://doi.org/10.1116/1.4968548,J. Vac. Sci. Technol. A,http_error,Simulation of atomic layer deposition on nanoparticle agglomerates,2017,cremers2019
10.1116/1.4971196,https://doi.org/10.1116/1.4971196,J. Vac. Sci. Technol. A,not_oa,Experimental and simulation approach for process optimization of atomic layer deposited thin films in high aspect ratio 3D structures,2017,cremers2019
10.1116/1.4971389,https://doi.org/10.1116/1.4971389,J. Vac. Sci. Technol. A,http_error,Review Article: Recommended reading list of early publications on atomic layer deposition-Outcome of the ‘Virtual Project on the History of ALD’,2017,cremers2019
10.1116/1.4971989,https://doi.org/10.1116/1.4971989,J. Vac. Sci. Technol. A,not_oa,,2017,popov2025
10.1116/1.4972209,https://doi.org/10.1116/1.4972209,J. Vac. Sci. Technol. A,not_oa,,2017,popov2025
10.1116/1.4972469,https://doi.org/10.1116/1.4972469,J. Vac. Sci. Technol. A,not_oa,,2017,popov2025
10.1116/1.4972554,https://doi.org/10.1116/1.4972554,J. Vac. Sci. Technol. A,not_oa,,2017,popov2025
10.1116/1.4972776,https://doi.org/10.1116/1.4972776,J. Vac. Sci. Technol. A,not_oa,,2017,popov2025
10.1116/1.4973350,https://doi.org/10.1116/1.4973350,J. Vac. Sci. Technol. A,oa_no_pdf_url,Effect of reactor pressure on the conformal coating inside porous substrates by atomic layer deposition,2017,cremers2019
10.1116/1.4984279,https://doi.org/10.1116/1.4984279,J. Vac. Sci. Technol. A,http_error,,2017,popov2025
10.1116/1.4993597,https://doi.org/10.1116/1.4993597,J. Vac. Sci. Technol. A,http_error,Revisiting the growth mechanism for atomic layer deposition of al2o3: A vibrational sum-frequency generation study,2017,cremers2019
10.1116/1.5000587,https://doi.org/10.1116/1.5000587,J. Vac. Sci. Technol. A,http_error,Review article: Catalysts design and synthesis via selective atomic layer deposition,2018,cremers2019
10.1116/1.5002667,https://doi.org/10.1116/1.5002667,J. Vac. Sci. Technol. A,not_oa,,2018,popov2025
10.1116/1.5003423,https://doi.org/10.1116/1.5003423,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2018,popov2025
10.1116/1.5006696,https://doi.org/10.1116/1.5006696,J. Vac. Sci. Technol. A,not_oa,,2018,popov2025
10.1116/1.5026405,https://doi.org/10.1116/1.5026405,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2018,popov2025
10.1116/1.5044396,https://doi.org/10.1116/1.5044396,J. Vac. Sci. Technol. A,not_oa,,2018,popov2025
10.1116/1.5055212,https://doi.org/10.1116/1.5055212,J. Vac. Sci. Technol. A,not_oa,,2018,popov2025
10.1116/1.5058171,https://doi.org/10.1116/1.5058171,J. Vac. Sci. Technol. A,not_oa,,2019,popov2025
10.1116/1.5059424,https://doi.org/10.1116/1.5059424,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2019,popov2025
10.1116/1.5059695,https://doi.org/10.1116/1.5059695,J. Vac. Sci. Technol. A,not_oa,,2019,popov2025
10.1116/1.5063669,https://doi.org/10.1116/1.5063669,J. Vac. Sci. Technol. A,not_oa,,2019,popov2025
10.1116/1.5066638,https://doi.org/10.1116/1.5066638,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2019,popov2025
10.1116/1.5074153,https://doi.org/10.1116/1.5074153,J. Vac. Sci. Technol. A,http_error,,2019,popov2025
10.1116/1.5079539,https://doi.org/10.1116/1.5079539,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2019,popov2025
10.1116/1.5079583,https://doi.org/10.1116/1.5079583,J. Vac. Sci. Technol. A,not_oa,,2019,popov2025
10.1116/1.5079661,https://doi.org/10.1116/1.5079661,J. Vac. Sci. Technol. A,not_oa,,2019,popov2025
10.1116/1.5080226,https://doi.org/10.1116/1.5080226,J. Vac. Sci. Technol. A,not_oa,,2019,popov2025
10.1116/1.5082012,https://doi.org/10.1116/1.5082012,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2019,popov2025
10.1116/1.5088582,https://doi.org/10.1116/1.5088582,J. Vac. Sci. Technol. A,http_error,,2019,popov2025
10.1116/1.5092877,https://doi.org/10.1116/1.5092877,J. Vac. Sci. Technol. A,http_error,,2019,popov2025
10.1116/1.5093402,https://doi.org/10.1116/1.5093402,J. Vac. Sci. Technol. A,http_error,,2019,popov2025
10.1116/1.5111969,https://doi.org/10.1116/1.5111969,J. Vac. Sci. Technol. A,not_oa,,2019,popov2025
10.1116/1.5124100,https://doi.org/10.1116/1.5124100,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2019,popov2025
10.1116/1.5125109,https://doi.org/10.1116/1.5125109,J. Vac. Sci. Technol. A,not_oa,,2020,popov2025
10.1116/1.5130606,https://doi.org/10.1116/1.5130606,J. Vac. Sci. Technol. A,not_oa,,2020,popov2025
10.1116/1.5134136,https://doi.org/10.1116/1.5134136,J. Vac. Sci. Technol. A,not_oa,,2020,popov2025
10.1116/1.5135014,https://doi.org/10.1116/1.5135014,J. Vac. Sci. Technol. A,not_oa,,2020,popov2025
10.1116/1.577226,https://doi.org/10.1116/1.577226,J. Vac. Sci. Technol. A,not_oa,The reaction pathway for the growth of alumina on high surface area alumina and in ultrahigh vacuum by a reaction between trimethyl aluminum and water,1991,cremers2019
10.1116/1.577508,https://doi.org/10.1116/1.577508,J. Vac. Sci. Technol. A,not_oa,Study of volume and surface processes in low pressure radio frequency plasma reactors by pulsed excitation methods. I. Hydrogen-argon plasma,1991,cremers2019
10.1116/1.582189,https://doi.org/10.1116/1.582189,J. Vac. Sci. Technol. A,not_oa,Determination of atomic oxygen density with a nickel catalytic probe,2000,cremers2019
10.1116/6.0000053,https://doi.org/10.1116/6.0000053,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2020,popov2025
10.1116/6.0000166,https://doi.org/10.1116/6.0000166,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2020,popov2025
10.1116/6.0000212,https://doi.org/10.1116/6.0000212,J. Vac. Sci. Technol. A,http_error,,2020,popov2025
10.1116/6.0000219,https://doi.org/10.1116/6.0000219,J. Vac. Sci. Technol. A,http_error,,2020,popov2025
10.1116/6.0000314,https://doi.org/10.1116/6.0000314,J. Vac. Sci. Technol. A,http_error,,2020,popov2025
10.1116/6.0000327,https://doi.org/10.1116/6.0000327,J. Vac. Sci. Technol. A,http_error,,2020,popov2025
10.1116/6.0000589,https://doi.org/10.1116/6.0000589,J. Vac. Sci. Technol. A,http_error,,2020,popov2025
10.1116/6.0000790,https://doi.org/10.1116/6.0000790,J. Vac. Sci. Technol. A,http_error,,2021,popov2025
10.1116/6.0000844,https://doi.org/10.1116/6.0000844,J. Vac. Sci. Technol. A,http_error,,2021,popov2025
10.1116/6.0000847,https://doi.org/10.1116/6.0000847,J. Vac. Sci. Technol. A,oa_no_pdf_url,,2021,popov2025
10.1116/6.0000896,https://doi.org/10.1116/6.0000896,J. Vac. Sci. Technol. A,not_oa,,2021,popov2025
10.1116/6.0001033,https://doi.org/10.1116/6.0001033,J. Vac. Sci. Technol. A,not_oa,,2021,popov2025
10.1116/6.0001514,https://doi.org/10.1116/6.0001514,J. Vac. Sci. Technol. A,not_oa,,2022,popov2025
10.1116/6.0001519,https://doi.org/10.1116/6.0001519,J. Vac. Sci. Technol. A,not_oa,,2022,popov2025
10.1116/6.0001629,https://doi.org/10.1116/6.0001629,J. Vac. Sci. Technol. A,http_error,,2022,popov2025
10.1116/6.0001787,https://doi.org/10.1116/6.0001787,J. Vac. Sci. Technol. A,not_oa,,2022,popov2025
10.1116/6.0002079,https://doi.org/10.1116/6.0002079,J. Vac. Sci. Technol. A,http_error,,2022,popov2025
10.1116/6.0002308,https://doi.org/10.1116/6.0002308,J. Vac. Sci. Technol. A,not_oa,,2023,popov2025
10.1116/6.0002563,https://doi.org/10.1116/6.0002563,J. Vac. Sci. Technol. A,not_oa,,2023,popov2025
10.1116/6.0002726,https://doi.org/10.1116/6.0002726,J. Vac. Sci. Technol. A,not_oa,,2023,popov2025
10.1116/6.0002863,https://doi.org/10.1116/6.0002863,J. Vac. Sci. Technol. A,not_oa,,2023,popov2025
10.1116/6.0003004,https://doi.org/10.1116/6.0003004,J. Vac. Sci. Technol. A,not_oa,,2023,popov2025
10.1116/1.1305809,https://doi.org/10.1116/1.1305809,J. Vac. Sci. Technol. B,not_oa,Plasma-enhanced atomic layer deposition of Ta and Ti for interconnect diffusion barriers,2000,cremers2019
10.1116/1.1481754,https://doi.org/10.1116/1.1481754,J. Vac. Sci. Technol. B,not_oa,Modeling and simulation of atomic layer deposition at the feature scale,2002,cremers2019
10.1116/1.3533763,https://doi.org/10.1116/1.3533763,J. Vac. Sci. Technol. B,not_oa,,2011,popov2025
10.1116/1.4964693,https://doi.org/10.1116/1.4964693,J. Vac. Sci. Technol. B,not_oa,,2016,popov2025
10.1116/1.5083692,https://doi.org/10.1116/1.5083692,J. Vac. Sci. Technol. B,http_error,,2019,popov2025
10.1116/1.584901,https://doi.org/10.1116/1.584901,J. Vac. Sci. Technol. B,not_oa,A unified line-of-sight model of deposition in rectangular trenches,1990,cremers2019
10.1116/1.585691,https://doi.org/10.1116/1.585691,J. Vac. Sci. Technol. B,not_oa,Flux distributions in low pressure deposition and etch models,1991,cremers2019
10.1143/jjap.49.04da14,https://doi.org/10.1143/jjap.49.04da14,Jpn. J. Appl. Phys.,not_oa,,2010,popov2025
10.1143/jjap.50.05ea06,https://doi.org/10.1143/jjap.50.05ea06,Jpn. J. Appl. Phys.,not_oa,,2011,popov2025
10.7567/jjap.57.04fc01,https://doi.org/10.7567/jjap.57.04fc01,Jpn. J. Appl. Phys.,not_oa,,2018,popov2025
10.1143/jjap.47.2801,https://doi.org/10.1143/jjap.47.2801,"Jpn. J. Appl. Phys., Part 1",not_oa,Tungsten through-silicon via technology for three-dimensional LSIs,2008,cremers2019
10.7567/jjap.57.06jb03,https://doi.org/10.7567/jjap.57.06jb03,"Jpn. J. Appl. Phys., Part 1",not_oa,Multiscale modeling for SiO2 atomic layer deposition for high-aspect-ratio hole patterns,2018,cremers2019
10.1143/jjap.35.l126,https://doi.org/10.1143/jjap.35.l126,"Jpn. J. Appl. Phys., Part 2",not_oa,Fabrication of gold nanodot array using anodic porous alumina as an evaporation mask,1996,cremers2019
10.1007/s11814-016-0319-8,https://doi.org/10.1007/s11814-016-0319-8,Korean J. Chem. Eng.,not_oa,,2016,popov2025
10.1021/acs.langmuir.6b03007,https://doi.org/10.1021/acs.langmuir.6b03007,Langmuir,not_oa,Nucleation and conformality of iridium and iridium oxide thin films grown by atomic layer deposition,2016,cremers2019
10.1021/acs.langmuir.7b00716,https://doi.org/10.1021/acs.langmuir.7b00716,Langmuir,not_oa,,2017,popov2025
10.1021/la300045z,https://doi.org/10.1021/la300045z,Langmuir,not_oa,In situ monitoring of atomic layer deposition in nanoporous thin films using ellipsometric porosimetry,2012,cremers2019
10.1021/la305027k,https://doi.org/10.1021/la305027k,Langmuir,not_oa,,2013,popov2025
10.1021/la500893u,https://doi.org/10.1021/la500893u,Langmuir,not_oa,,2014,popov2025
10.1021/la9916981,https://doi.org/10.1021/la9916981,Langmuir,not_oa,Atomic layer deposition of SiO2 and TiO2 in alumina tubular membranes: Pore reduction and effect of surface species on gas transport,2000,cremers2019
10.1039/c6qm00291a,https://doi.org/10.1039/c6qm00291a,Mater. Chem. Front.,oa_no_pdf_url,,2017,popov2025
10.1016/j.matchemphys.2013.03.038,https://doi.org/10.1016/j.matchemphys.2013.03.038,Mater. Chem. Phys.,not_oa,,2013,popov2025
10.1016/j.matchemphys.2023.128037,https://doi.org/10.1016/j.matchemphys.2023.128037,Mater. Chem. Phys.,not_oa,,2023,popov2025
10.1016/j.matlet.2004.09.030,https://doi.org/10.1016/j.matlet.2004.09.030,Mater. Lett.,not_oa,"Low-impurity, highly conformal atomic layer deposition of titanium nitride using NH3-Ar-H2 plasma treatment for capacitor electrodes",2005,cremers2019
10.1016/j.matlet.2011.04.067,https://doi.org/10.1016/j.matlet.2011.04.067,Mater. Lett.,not_oa,,2011,popov2025
10.1016/j.matlet.2012.07.081,https://doi.org/10.1016/j.matlet.2012.07.081,Mater. Lett.,not_oa,Highly ordered and well aligned TiN nanotube arrays fabricated via template-assisted atomic layer deposition,2012,cremers2019
10.1016/j.matlet.2020.129220,https://doi.org/10.1016/j.matlet.2020.129220,Mater. Lett.,not_oa,,2021,popov2025
10.1016/j.matlet.2021.131605,https://doi.org/10.1016/j.matlet.2021.131605,Mater. Lett.,not_oa,,2022,popov2025
10.1016/j.mssp.2016.06.015,https://doi.org/10.1016/j.mssp.2016.06.015,Mater. Sci. Semicond. Process.,not_oa,,2016,popov2025
10.1016/j.mssp.2019.05.028,https://doi.org/10.1016/j.mssp.2019.05.028,Mater. Sci. Semicond. Process.,not_oa,,2019,popov2025
10.1016/j.mssp.2022.107258,https://doi.org/10.1016/j.mssp.2022.107258,Mater. Sci. Semicond. Process.,not_oa,,2023,popov2025
10.1016/j.mattod.2014.04.026,https://doi.org/10.1016/j.mattod.2014.04.026,Mater. Today,oa_no_pdf_url,A brief review of atomic layer deposition: From fundamentals to applications,2014,cremers2019
10.1016/j.mtchem.2018.04.005,https://doi.org/10.1016/j.mtchem.2018.04.005,Mater. Today Chem.,http_error,,2018,popov2025
10.1016/j.mtchem.2018.08.006,https://doi.org/10.1016/j.mtchem.2018.08.006,Mater. Today Chem.,not_oa,,2018,popov2025
10.1016/j.mtchem.2023.101650,https://doi.org/10.1016/j.mtchem.2023.101650,Mater. Today Chem.,not_oa,,2023,popov2025
10.3390/ma12091429,https://doi.org/10.3390/ma12091429,Materials,http_error,,2019,popov2025
10.3390/ma13010024,https://doi.org/10.3390/ma13010024,Materials,http_error,,2019,popov2025
10.3390/ma13010093,https://doi.org/10.3390/ma13010093,Materials,http_error,,2019,popov2025
10.3390/ma14205966,https://doi.org/10.3390/ma14205966,Materials,http_error,,2021,popov2025
10.1016/j.mee.2009.11.163,https://doi.org/10.1016/j.mee.2009.11.163,Microelectron. Eng.,not_oa,Preparation of Ru thin film layer on Si and TaN/Si as diffusion barrier by plasma enhanced atomic layer deposition,2010,cremers2019
10.1016/j.mee.2010.06.043,https://doi.org/10.1016/j.mee.2010.06.043,Microelectron. Eng.,not_oa,,2011,popov2025
10.1016/j.mee.2011.03.135,https://doi.org/10.1016/j.mee.2011.03.135,Microelectron. Eng.,not_oa,,2011,popov2025
10.1016/j.mee.2013.01.031,https://doi.org/10.1016/j.mee.2013.01.031,Microelectron. Eng.,not_oa,Atomic layer deposition for high aspect ratio through silicon vias,2013,cremers2019
10.1016/j.mee.2013.03.084,https://doi.org/10.1016/j.mee.2013.03.084,Microelectron. Eng.,not_oa,,2013,popov2025
10.1016/j.mee.2013.06.010,https://doi.org/10.1016/j.mee.2013.06.010,Microelectron. Eng.,not_oa,Deep reactive ion etching of sub-micrometer trenches with ultra high aspect ratio,2014,cremers2019
10.1016/j.mee.2015.02.026,https://doi.org/10.1016/j.mee.2015.02.026,Microelectron. Eng.,not_oa,,2015,popov2025
10.1088/1361-651x/aa5f9d,https://doi.org/10.1088/1361-651x/aa5f9d,Modell. Simul. Mater. Sci. Eng.,not_oa,Simulation approach of atomic layer deposition in large 3D structures,2017,cremers2019
10.1016/j.nanoen.2016.01.016,https://doi.org/10.1016/j.nanoen.2016.01.016,Nano Energy,http_error,Electrocatalysts by atomic layer deposition for fuel cell applications,2016,cremers2019
10.1016/j.nanoen.2017.02.015,https://doi.org/10.1016/j.nanoen.2017.02.015,Nano Energy,not_oa,,2017,popov2025
10.1021/acs.nanolett.6b03638,https://doi.org/10.1021/acs.nanolett.6b03638,Nano Lett.,oa_no_pdf_url,,2016,popov2025
10.1021/nl303101n,https://doi.org/10.1021/nl303101n,Nano Lett.,oa_no_pdf_url,,2012,popov2025
10.1021/nl4030038,https://doi.org/10.1021/nl4030038,Nano Lett.,not_oa,,2014,popov2025
10.3390/nano12193381,https://doi.org/10.3390/nano12193381,Nanomaterials,http_error,,2022,popov2025
10.3390/nano13192702,https://doi.org/10.3390/nano13192702,Nanomaterials,http_error,,2023,popov2025
10.1039/c1nr10349k,https://doi.org/10.1039/c1nr10349k,Nanoscale,not_oa,Nanoengineering and interfacial engineering of photovoltaics by atomic layer deposition,2011,cremers2019
10.1039/c4nr02451f,https://doi.org/10.1039/c4nr02451f,Nanoscale,not_oa,,2014,popov2025
10.1039/c4nr04816d,https://doi.org/10.1039/c4nr04816d,Nanoscale,not_oa,,2014,popov2025
10.1039/c6nr06021h,https://doi.org/10.1039/c6nr06021h,Nanoscale,not_oa,,2017,popov2025
10.1039/c8nr08040b,https://doi.org/10.1039/c8nr08040b,Nanoscale,not_oa,,2019,popov2025
10.1186/s11671-017-2414-0,https://doi.org/10.1186/s11671-017-2414-0,Nanoscale Res. Lett.,oa_no_pdf_url,,2018,popov2025
10.1186/s11671-019-2989-8,https://doi.org/10.1186/s11671-019-2989-8,Nanoscale Res. Lett.,oa_no_pdf_url,,2019,popov2025
10.1186/s11671-020-03382-1,https://doi.org/10.1186/s11671-020-03382-1,Nanoscale Res. Lett.,oa_no_pdf_url,,2020,popov2025
10.1088/0957-4484/19/04/045302,https://doi.org/10.1088/0957-4484/19/04/045302,Nanotechnology,not_oa,Ru nanostructure fabrication using an anodic aluminum oxide nanotemplate and highly conformal Ru atomic layer deposition,2008,cremers2019
10.1088/0957-4484/21/40/405602,https://doi.org/10.1088/0957-4484/21/40/405602,Nanotechnology,not_oa,,2010,popov2025
10.1088/0957-4484/24/1/015602,https://doi.org/10.1088/0957-4484/24/1/015602,Nanotechnology,oa_no_pdf_url,Pt-Al2O3 dual layer atomic layer deposition coating in high aspect ratio nanopores,2013,cremers2019
10.1088/0957-4484/24/37/375301,https://doi.org/10.1088/0957-4484/24/37/375301,Nanotechnology,not_oa,Microfluidic hydrothermal growth of ZnO nanowires over high aspect ratio microstructures,2013,cremers2019
10.1088/0957-4484/26/5/054001,https://doi.org/10.1088/0957-4484/26/5/054001,Nanotechnology,not_oa,,2015,popov2025
10.1088/0957-4484/27/34/345709,https://doi.org/10.1088/0957-4484/27/34/345709,Nanotechnology,not_oa,Temperature-dependent magnetic properties of Ni nanotubes synthesized by atomic layer deposition,2016,cremers2019
10.1088/0957-4484/3/2/001,https://doi.org/10.1088/0957-4484/3/2/001,Nanotechnology,not_oa,Study of reactive ion etched nanometre size trenches using a combined scanning electron microscope and scanning tunnelling microscope,1992,cremers2019
10.1088/1361-6528/aaad58,https://doi.org/10.1088/1361-6528/aaad58,Nanotechnology,not_oa,Core-shell titanium dioxide-titanium nitride nanotube arrays with near-infrared plasmon resonances,2018,cremers2019
10.1088/1361-6528/aacda0,https://doi.org/10.1088/1361-6528/aacda0,Nanotechnology,not_oa,,2018,popov2025
10.1088/1361-6528/ab6fd6,https://doi.org/10.1088/1361-6528/ab6fd6,Nanotechnology,oa_no_pdf_url,,2020,popov2025
10.1088/1361-6528/abc50b,https://doi.org/10.1088/1361-6528/abc50b,Nanotechnology,not_oa,,2021,popov2025
10.1038/nmat1000,https://doi.org/10.1038/nmat1000,Nat. Mater.,not_oa,,2003,popov2025
10.1038/nnano.2014.247,https://doi.org/10.1038/nnano.2014.247,Nat. Nanotechnol.,not_oa,An all-in-one nanopore battery array,2014,cremers2019
10.1364/oe.19.026056,https://doi.org/10.1364/oe.19.026056,Opt. Express,oa_no_pdf_url,Large-area plasmonic hot-spot arrays: Sub-2 nm interparticle separations with plasma-enhanced atomic layer deposition of Ag on periodic arrays of Si nanopillars,2011,cremers2019
10.1364/oe.26.009344,https://doi.org/10.1364/oe.26.009344,Opt. Express,oa_no_pdf_url,,2018,popov2025
10.1098/rstl.1879.0067,https://doi.org/10.1098/rstl.1879.0067,"Philos. Trans. R. Soc. London, Sect. A",not_oa,On stresses in rarified gases arising from inequalities in temperature,1879,cremers2019
10.1039/c2cp40355b,https://doi.org/10.1039/c2cp40355b,Phys. Chem. Chem. Phys.,not_oa,,2012,popov2025
10.1039/c5cp02184g,https://doi.org/10.1039/c5cp02184g,Phys. Chem. Chem. Phys.,not_oa,,2015,popov2025
10.1103/physrevlett.81.3014,https://doi.org/10.1103/physrevlett.81.3014,Phys. Rev. Lett.,not_oa,Crystalline oxides on silicon: The first five monolayers,1998,cremers2019
10.1103/physrevmaterials.6.044411,https://doi.org/10.1103/physrevmaterials.6.044411,Phys. Rev. Mater.,not_oa,,2022,popov2025
10.1002/pssr.201004462,https://doi.org/10.1002/pssr.201004462,Phys. Status Solidi (RRL),not_oa,,2011,popov2025
10.1002/pssr.201700076,https://doi.org/10.1002/pssr.201700076,Phys. Status Solidi (RRL),not_oa,,2017,popov2025
10.1002/pssr.201800023,https://doi.org/10.1002/pssr.201800023,Phys. Status Solidi (RRL),oa_no_pdf_url,,2018,popov2025
